x1,y
9.101323956904148,-0.0681182667834277
-6.294811828875553,-0.28800268345012214
16.8441105298077,0.692291967143216
-9.885996917032752,-0.45327130645953717
0.12726681582627894,0.013062285403697235
-45.25979967273737,-2.076803864297853
1.3405856756411378,-1.2022009024360027
-26.736097245684814,-1.2364689990920206
-14.1302115424459,-0.6257822317066847
-2.9430145148827953,-0.15825815676047855
5.999739274265715,0.09835127602000235
-51.73152643575261,-2.353791979224834
-49.11648289150188,-2.243815554403449
-9.486826057103217,-0.4426211218043907
14.903273797224882,0.684487170697016
11.317317909763634,1.3820478723669904
28.047524565958312,2.4922196345581105
40.87452263629593,0.9719748377680797
15.595912957540394,1.4744697461383347
-0.6239916123053746,-0.026042557773472693
-32.40420252647383,-1.4724840903357084
-29.721595861186138,-1.3468089740837346
-14.676593214736736,-0.675356364354575
8.403339583519777,-1.0648712865723609
6.934611294573942,0.7133166657200269
0.13332152478841294,0.02386993605324595
-4.79792380266886,-0.21280256926092897
19.807624006375345,1.1369948237791891
6.54495635070519,2.70068651164242
9.35713324612625,-0.6116379141527947
9.689837873469967,1.3466100280249464
-17.16229938122429,-0.7914282046265148
-32.384715827549634,-1.4821396557326652
15.429234666960445,0.7960243233883415
13.091876412899756,2.114008493243037
-6.912322566199698,-0.3258198633257644
-13.060886604332522,-0.6033039597236849
71.5788025810676,1.6840663723089846
-23.851255546956544,-1.0870854084237507
-6.83434948008528,-0.31747228209614
8.341223117057329,0.8038446461415829
-36.26122299221122,-1.6708427809304052
3.683076516366945,-0.19076513173055976
56.47795431084479,3.6246009089705367
29.338334716827564,1.1688474647569365
19.861159299806065,1.5349220709103601
18.611672293562382,1.3804055288534265
3.5174596016796755,-0.19213646470507734
30.108802810155904,-0.18130570934334123
-4.896541807331352,-0.2143193161705292
-13.282859409943258,-0.6064083606237441
3.2057651576545747,1.130046325228736
28.4532979772623,-0.7100404794904076
10.380626084639667,-1.179363830748899
21.191266006484614,-1.1725496367819448
-63.58958058720968,-2.920024471798901
37.481003492493684,2.7579039759835906
73.53217182028722,3.932439467285319
41.93724758490815,1.885815736992292
-9.978324559538144,-0.45551492513269387
-26.654631828316056,-1.2126935990065253
8.716795945815457,0.09692169017956798
-31.006761188646703,-1.4155898354246137
22.79764384687076,1.1836755563574965
-16.50625636157402,-0.777559314400261
30.18013956170182,0.9968773392537285
42.792768117821,3.317893391860384
-63.84507684460547,-2.9269118225649065
9.19789248010481,0.27800824584409006
-21.937151134061,-1.0103945960715481
-44.289543033696184,-2.0325087297558175
-19.39439968162066,-0.8766736489471058
-6.878010680847467,-0.3175697194692553
32.474242430852485,0.4647856186651751
-47.796418909834316,-2.219327718042031
33.01225104113694,0.9386623444403246
63.39931618452733,0.9357286088256382
18.76916463637593,-0.9644602130474071
17.151250194194397,1.580396051125869
-0.4216839512656397,-0.012218765184668814
-36.91497772604032,-1.70921242752303
16.802096022826333,1.620712481006032
12.064579231187663,1.0116986463698243
22.9836691054402,0.2686688489189214
80.7024996820402,4.429100114147546
22.863912546148075,-0.5798877694372697
13.374126850598918,-0.5921359155306114
49.06951964627057,0.8068105022898182
-42.26120889293644,-1.945916318253077
-35.89906118320924,-1.6347427549471663
-11.787459630741909,-0.5529893819568976
-20.57520978141821,-0.9534865615048734
21.80055950291496,0.04637425565332498
-9.972709949904365,-0.4546156429267449
54.66163372597699,2.1628228543635886
47.76626444879248,3.0491730197105804
24.19249543868106,0.39621954867889375
-12.126289503082873,-0.5680596657529127
19.382073495459437,0.38320627602596924
25.48018075938065,1.2013882021805293
-33.50733645987137,-1.543372860543309
10.957238436054626,0.7756351894625353
22.18321883075593,2.8269403966452726
6.8004078931974465,-0.27688953502190206
49.35788050101764,2.2959911966340805
38.14405564605676,3.0896136471252875
-25.936435269708618,-1.1939990693926053
3.9107280097355526,-0.6790177031585203
-26.248823703270226,-1.212778504658837
18.207287065576637,1.2188495872241738
-27.242264281747165,-1.242196349818225
29.00667907540323,1.1648001309008011
12.193938416779552,0.5848469496261912
30.499668028445765,2.6534328754270264
-4.557967665305693,-0.20017623865530082
-45.75080006568158,-2.10876394730429
55.47534834560896,2.510273968602344
-5.421399586384955,-0.24736063710037798
43.2499938447409,2.678022951946743
13.514576698113721,0.372264383026883
21.17157979084277,0.2998759671490082
57.48326375443233,2.1486777636879952
10.688807247059476,-1.3144934807424529
43.989563885210735,1.9617747517787374
-46.631462593011335,-2.141120360116874
27.366418305238934,1.691222337264838
-7.599106678319965,-0.3584545671428572
-4.211850367837971,-0.19748492274271834
0.2738326177779898,0.0024442048052248835
10.886470442306988,-0.5991170430240413
52.06123182888524,3.0507790201708858
-58.23611501677663,-2.671146022059759
1.3835630058433337,0.47349742795941085
-22.50910546000296,-1.0420513674485372
36.625127125961356,1.7382828020704382
-13.29181948203217,-0.6257789594114144
14.349854292381877,0.14162818569995406
-12.487949372194358,-0.5771278635667303
20.98768151130004,1.5048047385065968
31.880986772885432,1.6001450876661627
-12.484688634835155,-0.5737238222817491
1.5417528757630403,0.8673950937953858
-44.62193139390667,-2.0413799648062247
9.59441727126859,0.9351686179211118
26.900450530195247,1.9555871248529124
-17.44856353493406,-0.7999185121294667
35.19723271394795,1.2750981739830656
-65.13496561667773,-2.9791709294447157
-58.16141836069339,-2.6673462926993285
-43.61292096217756,-1.9932514899807365
